epoch,step,train_acc,train_loss_epoch,train_loss_step,val_acc,val_f1,val_loss
1,1009,,,1.099771499633789,,,
1,1019,,,1.2689919471740723,,,
1,1029,,,0.957321047782898,,,
1,1039,,,0.9831459522247314,,,
1,1049,,,1.1574327945709229,,,
1,1059,,,1.2053768634796143,,,
1,1069,,,1.1872618198394775,,,
1,1079,,,1.0945265293121338,,,
1,1089,,,0.8919140100479126,,,
1,1099,,,1.0523097515106201,,,
1,1109,,,0.9447062015533447,,,
1,1119,,,0.9555590152740479,,,
1,1129,,,0.7912759780883789,,,
1,1139,,,0.9503302574157715,,,
1,1149,,,0.9006176590919495,,,
1,1159,,,1.152214765548706,,,
1,1169,,,1.025071382522583,,,
1,1179,,,1.136338472366333,,,
1,1189,,,1.0687862634658813,,,
1,1199,,,0.8655446767807007,,,
1,1209,,,1.3549752235412598,,,
1,1219,,,0.9678068161010742,,,
1,1229,,,1.3132176399230957,,,
1,1239,,,1.215240478515625,,,
1,1249,,,1.0862321853637695,,,
1,1259,,,0.9412379264831543,,,
1,1269,,,1.2102165222167969,,,
1,1279,,,0.9297647476196289,,,
1,1289,,,1.0251678228378296,,,
1,1299,,,0.8850730657577515,,,
1,1309,,,1.0913108587265015,,,
1,1319,,,0.7341989278793335,,,
1,1329,,,0.9380789399147034,,,
1,1339,,,0.9109857082366943,,,
1,1349,,,0.9369969367980957,,,
1,1359,,,0.8475031852722168,,,
1,1369,,,1.0195547342300415,,,
1,1379,,,1.056645154953003,,,
1,1389,,,0.9487012624740601,,,
1,1399,,,0.8598334789276123,,,
1,1407,,,,0.6416000127792358,0.617631733417511,1.0222318172454834
1,1407,0.621222198009491,1.0683164596557617,,,,
2,1409,,,0.9566081166267395,,,
2,1419,,,1.0081555843353271,,,
2,1429,,,0.927126407623291,,,
2,1439,,,0.8851516246795654,,,
2,1449,,,0.9214654564857483,,,
2,1459,,,0.9776900410652161,,,
2,1469,,,0.8808284997940063,,,
2,1479,,,1.072810411453247,,,
2,1489,,,1.031278133392334,,,
2,1499,,,0.9755356311798096,,,
2,1509,,,1.098633885383606,,,
2,1519,,,1.1093755960464478,,,
2,1529,,,0.7677255272865295,,,
2,1539,,,1.1046608686447144,,,
2,1549,,,1.0073978900909424,,,
2,1559,,,0.9578959345817566,,,
2,1569,,,0.974577009677887,,,
2,1579,,,1.1648180484771729,,,
2,1589,,,1.0917819738388062,,,
2,1599,,,0.7488383054733276,,,
2,1609,,,0.9455233216285706,,,
2,1619,,,0.997907280921936,,,
2,1629,,,1.2273566722869873,,,
2,1639,,,0.8622315526008606,,,
2,1649,,,0.7655885219573975,,,
2,1659,,,0.7878439426422119,,,
2,1669,,,0.8504063487052917,,,
2,1679,,,0.9730303883552551,,,
2,1689,,,0.9704418778419495,,,
2,1699,,,1.1585347652435303,,,
2,1709,,,1.1220383644104004,,,
2,1719,,,0.9199491143226624,,,
2,1729,,,0.9477664828300476,,,
2,1739,,,1.0229945182800293,,,
2,1749,,,0.7405995726585388,,,
2,1759,,,0.9561874866485596,,,
2,1769,,,1.1215953826904297,,,
2,1779,,,0.8928407430648804,,,
2,1789,,,1.148384690284729,,,
2,1799,,,0.7683910131454468,,,
2,1809,,,0.9417158365249634,,,
2,1819,,,1.1022231578826904,,,
2,1829,,,1.061750888824463,,,
2,1839,,,0.8423693180084229,,,
2,1849,,,0.7970713376998901,,,
2,1859,,,0.8315030336380005,,,
2,1869,,,1.0724573135375977,,,
2,1879,,,1.041275978088379,,,
2,1889,,,0.9717481136322021,,,
2,1899,,,0.8753089904785156,,,
2,1909,,,0.981519877910614,,,
2,1919,,,1.0156223773956299,,,
2,1929,,,0.9487018585205078,,,
2,1939,,,0.9413529634475708,,,
2,1949,,,0.7106747627258301,,,
2,1959,,,0.8480508327484131,,,
2,1969,,,1.0302704572677612,,,
2,1979,,,1.045408010482788,,,
2,1989,,,0.7992427945137024,,,
2,1999,,,1.1261146068572998,,,
2,2009,,,0.9497350454330444,,,
2,2019,,,0.9782582521438599,,,
2,2029,,,1.1749012470245361,,,
2,2039,,,0.8062346577644348,,,
2,2049,,,0.724464476108551,,,
2,2059,,,0.7458801865577698,,,
2,2069,,,0.7546743154525757,,,
2,2079,,,1.0302773714065552,,,
2,2089,,,0.9998470544815063,,,
2,2099,,,0.9661338329315186,,,
2,2109,,,0.9839671850204468,,,
2,2111,,,,0.6746000051498413,0.6543571352958679,0.9380701184272766
2,2111,0.659600019454956,0.962612509727478,,,,
3,2119,,,0.7659929394721985,,,
3,2129,,,0.797059953212738,,,
3,2139,,,0.8607034683227539,,,
3,2149,,,0.9004777669906616,,,
3,2159,,,0.9206442832946777,,,
3,2169,,,0.8482093214988708,,,
3,2179,,,0.897050678730011,,,
3,2189,,,0.9480000734329224,,,
3,2199,,,0.9392000436782837,,,
3,2209,,,0.962105393409729,,,
3,2219,,,0.7756624221801758,,,
3,2229,,,1.0810208320617676,,,
3,2239,,,0.8796532154083252,,,
3,2249,,,0.8830602169036865,,,
3,2259,,,0.9962776899337769,,,
3,2269,,,0.714946985244751,,,
3,2279,,,1.0497851371765137,,,
3,2289,,,0.8106393814086914,,,
3,2299,,,0.9023306369781494,,,
3,2309,,,1.069780707359314,,,
3,2319,,,0.9464604258537292,,,
3,2329,,,0.9698194265365601,,,
3,2339,,,0.9210934638977051,,,
3,2349,,,1.0648998022079468,,,
3,2359,,,0.980124294757843,,,
3,2369,,,1.2131470441818237,,,
3,2379,,,0.9307012557983398,,,
3,2389,,,1.0432525873184204,,,
3,2399,,,0.6190608739852905,,,
3,2409,,,1.0620534420013428,,,
3,2419,,,1.0403715372085571,,,
3,2429,,,1.0119707584381104,,,
3,2439,,,0.8116378784179688,,,
3,2449,,,1.1176097393035889,,,
3,2459,,,0.8764048218727112,,,
3,2469,,,1.0558453798294067,,,
3,2479,,,0.9865429997444153,,,
3,2489,,,0.8231202363967896,,,
3,2499,,,0.8377200961112976,,,
3,2509,,,0.8991662859916687,,,
3,2519,,,0.8994332551956177,,,
3,2529,,,0.8685799241065979,,,
3,2539,,,0.8063643574714661,,,
3,2549,,,0.8979567289352417,,,
3,2559,,,0.9660822153091431,,,
3,2569,,,0.7115592956542969,,,
3,2579,,,0.8209995031356812,,,
3,2589,,,0.9112191200256348,,,
3,2599,,,0.7779126167297363,,,
3,2609,,,1.1514267921447754,,,
3,2619,,,0.8452563285827637,,,
3,2629,,,0.9046565890312195,,,
3,2639,,,0.9992203116416931,,,
3,2649,,,0.9424644708633423,,,
3,2659,,,0.7265100479125977,,,
3,2669,,,0.8097153306007385,,,
3,2679,,,0.7752415537834167,,,
3,2689,,,0.8657886981964111,,,
3,2699,,,0.6774449348449707,,,
3,2709,,,0.785168468952179,,,
3,2719,,,0.665557861328125,,,
3,2729,,,0.9862152338027954,,,
3,2739,,,0.8850622177124023,,,
3,2749,,,0.6603558659553528,,,
3,2759,,,1.0194936990737915,,,
3,2769,,,0.9256770014762878,,,
3,2779,,,1.1098229885101318,,,
3,2789,,,0.8728474974632263,,,
3,2799,,,0.8421841859817505,,,
3,2809,,,0.954426646232605,,,
3,2815,,,,0.6790000200271606,0.6539561748504639,0.9257771372795105
3,2815,0.6838222146034241,0.9007130861282349,,,,
4,2819,,,1.0773119926452637,,,
4,2829,,,0.790985643863678,,,
4,2839,,,0.8473129868507385,,,
4,2849,,,0.8163765668869019,,,
4,2859,,,0.8997312784194946,,,
4,2869,,,0.7364336252212524,,,
4,2879,,,0.7184810042381287,,,
4,2889,,,1.0176665782928467,,,
4,2899,,,0.8433870673179626,,,
4,2909,,,0.8991109132766724,,,
4,2919,,,0.6930274963378906,,,
4,2929,,,0.7757059931755066,,,
4,2939,,,0.7233738303184509,,,
4,2949,,,0.9280992150306702,,,
4,2959,,,0.7006043195724487,,,
4,2969,,,0.9965774416923523,,,
4,2979,,,0.7507297396659851,,,
4,2989,,,0.782087504863739,,,
4,2999,,,0.7523115873336792,,,
4,3009,,,0.8615756034851074,,,
4,3019,,,0.8063760995864868,,,
4,3029,,,0.7673503756523132,,,
4,3039,,,0.8295915126800537,,,
4,3049,,,0.8701483011245728,,,
4,3059,,,0.8805795907974243,,,
4,3069,,,0.9065818786621094,,,
4,3079,,,0.9009625911712646,,,
4,3089,,,0.7283498048782349,,,
4,3099,,,0.6887259483337402,,,
4,3109,,,0.9657875895500183,,,
4,3119,,,0.5672236084938049,,,
4,3129,,,0.7559314370155334,,,
4,3139,,,0.8207640647888184,,,
4,3149,,,0.7034291625022888,,,
4,3159,,,1.3113375902175903,,,
4,3169,,,0.8437878489494324,,,
4,3179,,,0.9691803455352783,,,
4,3189,,,0.8785617351531982,,,
4,3199,,,0.8085851669311523,,,
4,3209,,,0.7021031379699707,,,
4,3219,,,0.8794028759002686,,,
4,3229,,,0.7835487127304077,,,
4,3239,,,0.8094193935394287,,,
4,3249,,,0.8752151727676392,,,
4,3259,,,0.7865034341812134,,,
4,3269,,,0.7720504403114319,,,
4,3279,,,0.8103222250938416,,,
4,3289,,,0.9477092027664185,,,
4,3299,,,0.7992938756942749,,,
4,3309,,,1.0476382970809937,,,
4,3319,,,0.8313168883323669,,,
4,3329,,,0.7306548953056335,,,
4,3339,,,1.05845046043396,,,
4,3349,,,0.8646432757377625,,,
4,3359,,,1.0335718393325806,,,
4,3369,,,0.7431966662406921,,,
4,3379,,,0.8370920419692993,,,
4,3389,,,0.7393087148666382,,,
4,3399,,,0.9371860027313232,,,
4,3409,,,0.7226795554161072,,,
4,3419,,,0.8310406804084778,,,
4,3429,,,1.0430947542190552,,,
4,3439,,,0.8601396083831787,,,
4,3449,,,0.674932599067688,,,
4,3459,,,0.9106333255767822,,,
4,3469,,,1.1255497932434082,,,
4,3479,,,1.013149380683899,,,
4,3489,,,0.7611695528030396,,,
4,3499,,,0.7333878874778748,,,
4,3509,,,0.835852324962616,,,
4,3519,,,0.29358863830566406,,,
4,3519,,,,0.6832000017166138,0.6621506214141846,0.8910030126571655
4,3519,0.6984888911247253,0.8555685877799988,,,,
5,3529,,,0.7263221144676208,,,
5,3539,,,0.672613263130188,,,
5,3549,,,0.6689788103103638,,,
5,3559,,,0.7819981575012207,,,
5,3569,,,0.9468967914581299,,,
5,3579,,,1.1034066677093506,,,
5,3589,,,0.7531656622886658,,,
5,3599,,,0.7201516032218933,,,
5,3609,,,0.8372048139572144,,,
5,3619,,,0.6806499361991882,,,
5,3629,,,0.8284592032432556,,,
5,3639,,,0.7254855632781982,,,
5,3649,,,0.8183966875076294,,,
5,3659,,,0.8288455605506897,,,
5,3669,,,0.7565844058990479,,,
5,3679,,,1.2507081031799316,,,
5,3689,,,0.8217765688896179,,,
5,3699,,,1.0051215887069702,,,
5,3709,,,0.6098310947418213,,,
5,3719,,,0.7547256350517273,,,
5,3729,,,0.6056818962097168,,,
5,3739,,,0.9056078195571899,,,
5,3749,,,0.856549084186554,,,
5,3759,,,0.8305270075798035,,,
5,3769,,,1.0218385457992554,,,
5,3779,,,0.7428162693977356,,,
5,3789,,,0.8906108140945435,,,
5,3799,,,0.8266609311103821,,,
5,3809,,,0.8315730094909668,,,
5,3819,,,0.9271343350410461,,,
5,3829,,,0.9181176424026489,,,
5,3839,,,0.8062695264816284,,,
5,3849,,,0.7137802839279175,,,
5,3859,,,1.0268375873565674,,,
5,3869,,,0.8474444150924683,,,
5,3879,,,0.8922477960586548,,,
5,3889,,,0.7597658634185791,,,
5,3899,,,0.6615819931030273,,,
5,3909,,,0.7315398454666138,,,
5,3919,,,0.9398213028907776,,,
5,3929,,,0.8203908205032349,,,
5,3939,,,0.9948204159736633,,,
5,3949,,,0.7042210102081299,,,
5,3959,,,0.6323012113571167,,,
5,3969,,,0.8058879375457764,,,
5,3979,,,0.7861960530281067,,,
5,3989,,,0.7560020685195923,,,
5,3999,,,1.105766773223877,,,
5,4009,,,0.8301764726638794,,,
5,4019,,,0.945052981376648,,,
5,4029,,,0.8468608856201172,,,
5,4039,,,0.660354495048523,,,
5,4049,,,0.8786281943321228,,,
5,4059,,,0.8313262462615967,,,
5,4069,,,0.9118541479110718,,,
5,4079,,,1.0246858596801758,,,
5,4089,,,0.829491376876831,,,
5,4099,,,0.8447936773300171,,,
5,4109,,,0.6593573093414307,,,
5,4119,,,0.8658310174942017,,,
5,4129,,,0.7061076164245605,,,
5,4139,,,1.016217589378357,,,
5,4149,,,0.6098653078079224,,,
5,4159,,,0.6948816776275635,,,
5,4169,,,0.9516276121139526,,,
5,4179,,,0.7223373651504517,,,
5,4189,,,0.7824481129646301,,,
5,4199,,,0.7067486047744751,,,
5,4209,,,0.7841100096702576,,,
5,4219,,,0.7008498311042786,,,
5,4223,,,,0.7059999704360962,0.6851443648338318,0.8435065150260925
5,4223,0.7130666375160217,0.8153986930847168,,,,
6,4229,,,0.8716897964477539,,,
6,4239,,,0.6293596029281616,,,
6,4249,,,0.8946784138679504,,,
6,4259,,,0.6654355525970459,,,
6,4269,,,0.9227545261383057,,,
6,4279,,,0.7162351608276367,,,
6,4289,,,0.8715894818305969,,,
6,4299,,,0.8662824630737305,,,
6,4309,,,0.6714290380477905,,,
6,4319,,,0.8367016911506653,,,
6,4329,,,0.808702290058136,,,
6,4339,,,1.0180516242980957,,,
6,4349,,,0.8598980903625488,,,
6,4359,,,0.7691980600357056,,,
6,4369,,,0.6337727308273315,,,
6,4379,,,0.760296106338501,,,
6,4389,,,0.8147033452987671,,,
6,4399,,,0.8018932342529297,,,
6,4409,,,0.9153776168823242,,,
6,4419,,,0.9608718752861023,,,
6,4429,,,0.6942158937454224,,,
6,4439,,,0.7828025817871094,,,
6,4449,,,0.8897702693939209,,,
6,4459,,,0.6594966053962708,,,
6,4469,,,0.8269983530044556,,,
6,4479,,,0.9144138693809509,,,
6,4489,,,0.929186999797821,,,
6,4499,,,1.0315518379211426,,,
6,4509,,,0.7493338584899902,,,
6,4519,,,0.6170653104782104,,,
6,4529,,,0.9761769771575928,,,
6,4539,,,0.766710638999939,,,
6,4549,,,0.8657373189926147,,,
6,4559,,,0.7179194688796997,,,
6,4569,,,0.5512083768844604,,,
6,4579,,,0.8069881200790405,,,
6,4589,,,1.02458655834198,,,
6,4599,,,0.8580091595649719,,,
6,4609,,,0.5233506560325623,,,
6,4619,,,0.873048722743988,,,
6,4629,,,0.8932599425315857,,,
6,4639,,,0.9598162174224854,,,
6,4649,,,0.7208281755447388,,,
6,4659,,,0.785860538482666,,,
6,4669,,,0.775343656539917,,,
6,4679,,,0.7196900844573975,,,
6,4689,,,0.6523098945617676,,,
6,4699,,,0.7673428654670715,,,
6,4709,,,0.7028605937957764,,,
6,4719,,,1.1323459148406982,,,
6,4729,,,0.6350219249725342,,,
6,4739,,,0.882667064666748,,,
6,4749,,,0.7091777324676514,,,
6,4759,,,0.5844610929489136,,,
6,4769,,,0.5473303198814392,,,
6,4779,,,0.8951690196990967,,,
6,4789,,,0.8242841958999634,,,
6,4799,,,0.7452369928359985,,,
6,4809,,,0.8114690780639648,,,
6,4819,,,0.8906533718109131,,,
6,4829,,,0.6817972660064697,,,
6,4839,,,0.9368209838867188,,,
6,4849,,,0.8384486436843872,,,
6,4859,,,0.5167514085769653,,,
6,4869,,,0.7866261601448059,,,
6,4879,,,0.7624194025993347,,,
6,4889,,,0.7627967596054077,,,
6,4899,,,0.8245148658752441,,,
6,4909,,,0.6872357130050659,,,
6,4919,,,0.6044597625732422,,,
6,4927,,,,0.7110000252723694,0.6923718452453613,0.8277015686035156
6,4927,0.725422203540802,0.7818940281867981,,,,
7,4929,,,0.7081031203269958,,,
7,4939,,,0.6200829148292542,,,
7,4949,,,0.8810546398162842,,,
7,4959,,,0.5987974405288696,,,
7,4969,,,0.8225751519203186,,,
7,4979,,,0.8829692602157593,,,
7,4989,,,0.8028180599212646,,,
7,4999,,,0.6643385291099548,,,
7,5009,,,0.7167861461639404,,,
7,5019,,,0.880318820476532,,,
7,5029,,,0.7039041519165039,,,
7,5039,,,0.7351194620132446,,,
7,5049,,,0.9189965128898621,,,
7,5059,,,0.6519562005996704,,,
7,5069,,,0.6680512428283691,,,
7,5079,,,0.9019820690155029,,,
7,5089,,,0.8171857595443726,,,
7,5099,,,0.7308056354522705,,,
7,5109,,,0.6166666746139526,,,
7,5119,,,0.7624121904373169,,,
7,5129,,,0.6902166604995728,,,
7,5139,,,0.7786892056465149,,,
7,5149,,,0.6860690116882324,,,
7,5159,,,0.7530512809753418,,,
7,5169,,,0.816030740737915,,,
7,5179,,,0.8125592470169067,,,
7,5189,,,0.7928495407104492,,,
7,5199,,,0.8569351434707642,,,
7,5209,,,0.8416916131973267,,,
7,5219,,,1.017403244972229,,,
7,5229,,,0.7817122936248779,,,
7,5239,,,0.8161089420318604,,,
7,5249,,,0.7752817869186401,,,
7,5259,,,1.0614681243896484,,,
7,5269,,,0.8464009165763855,,,
7,5279,,,0.6337707042694092,,,
7,5289,,,0.6897263526916504,,,
7,5299,,,0.9424251317977905,,,
7,5309,,,0.6279114484786987,,,
7,5319,,,0.6520412564277649,,,
7,5329,,,0.6358926892280579,,,
7,5339,,,0.6495223641395569,,,
7,5349,,,0.725515604019165,,,
7,5359,,,0.7253009080886841,,,
7,5369,,,0.7715121507644653,,,
7,5379,,,0.5888043642044067,,,
7,5389,,,0.7812843322753906,,,
7,5399,,,0.9834638237953186,,,
7,5409,,,0.7143864035606384,,,
7,5419,,,0.8355135321617126,,,
7,5429,,,0.9137879014015198,,,
7,5439,,,0.9383927583694458,,,
7,5449,,,0.5634027123451233,,,
7,5459,,,0.6946191191673279,,,
7,5469,,,0.8188749551773071,,,
7,5479,,,0.5761488080024719,,,
7,5489,,,0.7310720682144165,,,
7,5499,,,1.0772719383239746,,,
7,5509,,,0.8394246101379395,,,
7,5519,,,0.8710420727729797,,,
7,5529,,,0.6457027196884155,,,
7,5539,,,0.863799512386322,,,
7,5549,,,0.9068020582199097,,,
7,5559,,,0.7353336811065674,,,
7,5569,,,0.8494813442230225,,,
7,5579,,,0.6278132200241089,,,
7,5589,,,0.7171347141265869,,,
7,5599,,,0.8526667356491089,,,
7,5609,,,0.6927435398101807,,,
7,5619,,,0.8179929852485657,,,
7,5629,,,0.679945707321167,,,
7,5631,,,,0.6962000131607056,0.6818771362304688,0.9001371264457703
7,5631,0.7351111173629761,0.75001060962677,,,,
8,5639,,,0.6602340936660767,,,
8,5649,,,0.6783852577209473,,,
8,5659,,,0.6790453791618347,,,
8,5669,,,0.7841002941131592,,,
8,5679,,,0.5681833624839783,,,
8,5689,,,0.4948732852935791,,,
8,5699,,,0.6802622079849243,,,
8,5709,,,0.8966176509857178,,,
8,5719,,,0.6305211782455444,,,
8,5729,,,0.8081725239753723,,,
8,5739,,,0.5204258561134338,,,
8,5749,,,0.6831887364387512,,,
8,5759,,,0.6755863428115845,,,
8,5769,,,0.6316051483154297,,,
8,5779,,,0.558452844619751,,,
8,5789,,,0.531779944896698,,,
8,5799,,,0.8572533130645752,,,
8,5809,,,0.733535647392273,,,
8,5819,,,0.9197956323623657,,,
8,5829,,,0.5591543912887573,,,
8,5839,,,0.7942705154418945,,,
8,5849,,,0.4685840606689453,,,
8,5859,,,0.6176337003707886,,,
8,5869,,,0.6859244108200073,,,
8,5879,,,0.723613977432251,,,
8,5889,,,0.8112839460372925,,,
8,5899,,,0.7129534482955933,,,
8,5909,,,0.5269670486450195,,,
8,5919,,,0.6603811979293823,,,
8,5929,,,0.9120122194290161,,,
8,5939,,,0.6565005779266357,,,
8,5949,,,0.8619369268417358,,,
8,5959,,,0.7685832977294922,,,
8,5969,,,0.8337545394897461,,,
8,5979,,,0.9130110144615173,,,
8,5989,,,0.6920408606529236,,,
8,5999,,,0.6848026514053345,,,
8,6009,,,0.7160974740982056,,,
8,6019,,,0.72898930311203,,,
8,6029,,,0.68462073802948,,,
8,6039,,,0.8326541185379028,,,
8,6049,,,0.5108343958854675,,,
8,6059,,,0.969639003276825,,,
8,6069,,,0.7172951698303223,,,
8,6079,,,0.8340077996253967,,,
8,6089,,,0.6491796970367432,,,
8,6099,,,0.808249831199646,,,
8,6109,,,0.9647621512413025,,,
8,6119,,,0.687591552734375,,,
8,6129,,,0.8180368542671204,,,
8,6139,,,0.6108922958374023,,,
8,6149,,,0.8502140641212463,,,
8,6159,,,0.4659753441810608,,,
8,6169,,,0.6472208499908447,,,
8,6179,,,0.705196738243103,,,
8,6189,,,0.6366855502128601,,,
8,6199,,,0.7322776317596436,,,
8,6209,,,0.7552743554115295,,,
8,6219,,,0.5980944633483887,,,
8,6229,,,0.6097139120101929,,,
8,6239,,,0.7337567806243896,,,
8,6249,,,0.6340059041976929,,,
8,6259,,,1.0147778987884521,,,
8,6269,,,0.5618413686752319,,,
8,6279,,,0.6875158548355103,,,
8,6289,,,0.7414231300354004,,,
8,6299,,,0.8614076375961304,,,
8,6309,,,0.8671092391014099,,,
8,6319,,,0.6729178428649902,,,
8,6329,,,0.5783010125160217,,,
8,6335,,,,0.7121999859809875,0.6930826902389526,0.8450904488563538
8,6335,0.7449111342430115,0.7181749939918518,,,,
9,6339,,,0.6294068098068237,,,
9,6349,,,0.6505843997001648,,,
9,6359,,,0.64339280128479,,,
9,6369,,,0.5833297967910767,,,
9,6379,,,0.5338865518569946,,,
9,6389,,,0.6044620275497437,,,
9,6399,,,0.6907109022140503,,,
9,6409,,,0.7051429152488708,,,
9,6419,,,0.6743382215499878,,,
9,6429,,,0.6844595074653625,,,
9,6439,,,0.832199215888977,,,
9,6449,,,0.740842342376709,,,
9,6459,,,0.6804845333099365,,,
9,6469,,,0.6208879351615906,,,
9,6479,,,0.6001083850860596,,,
9,6489,,,0.6909307241439819,,,
9,6499,,,0.6755391359329224,,,
9,6509,,,0.6801280975341797,,,
9,6519,,,0.9396255016326904,,,
9,6529,,,0.6758242249488831,,,
9,6539,,,0.8873246908187866,,,
9,6549,,,0.7804195284843445,,,
9,6559,,,0.7462522983551025,,,
9,6569,,,0.6224433183670044,,,
9,6579,,,0.6695709228515625,,,
9,6589,,,0.605731189250946,,,
9,6599,,,0.6511914730072021,,,
9,6609,,,0.6611074805259705,,,
9,6619,,,0.8830310106277466,,,
9,6629,,,0.8613483309745789,,,
9,6639,,,0.6415718793869019,,,
9,6649,,,0.5309950113296509,,,
9,6659,,,0.7345618009567261,,,
9,6669,,,0.8057909607887268,,,
9,6679,,,0.5730503797531128,,,
9,6689,,,0.6562628746032715,,,
9,6699,,,0.7448856830596924,,,
9,6709,,,0.592326283454895,,,
9,6719,,,0.7044812440872192,,,
9,6729,,,0.7443205714225769,,,
9,6739,,,0.6480494141578674,,,
9,6749,,,0.842530369758606,,,
9,6759,,,0.7323505282402039,,,
9,6769,,,0.8088006377220154,,,
9,6779,,,0.6223393678665161,,,
9,6789,,,0.6137206554412842,,,
9,6799,,,0.720506489276886,,,
9,6809,,,0.8436112999916077,,,
9,6819,,,0.7174761891365051,,,
9,6829,,,0.7155541181564331,,,
9,6839,,,0.8156566619873047,,,
9,6849,,,0.8174887895584106,,,
9,6859,,,0.7215055823326111,,,
9,6869,,,0.8351178169250488,,,
9,6879,,,0.8659399151802063,,,
9,6889,,,0.8338969945907593,,,
9,6899,,,0.517591655254364,,,
9,6909,,,0.720073401927948,,,
9,6919,,,0.5905541181564331,,,
9,6929,,,0.8053314089775085,,,
9,6939,,,0.4543987512588501,,,
9,6949,,,0.8274195194244385,,,
9,6959,,,0.9402293562889099,,,
9,6969,,,0.6182097792625427,,,
9,6979,,,0.8246147632598877,,,
9,6989,,,0.6330905556678772,,,
9,6999,,,0.8619698286056519,,,
9,7009,,,0.5685425996780396,,,
9,7019,,,0.6322484016418457,,,
9,7029,,,0.7949144244194031,,,
9,7039,,,0.7055778503417969,,,
9,7039,,,,0.7206000089645386,0.702189564704895,0.801860511302948
9,7039,0.7511110901832581,0.7010139226913452,,,,
10,7049,,,0.546790361404419,,,
10,7059,,,0.7028427720069885,,,
10,7069,,,0.5603988170623779,,,
10,7079,,,0.5527507066726685,,,
10,7089,,,0.5616323351860046,,,
10,7099,,,0.8511927127838135,,,
